country,year,prct_access_elec,prct_renew_prod,prct_renew_cons
New Zealand,2018,100,24.918333557077,28.9
New Zealand,2019,100,25.328932795818,28
New Zealand,2020,100,25.9477182896155,28.7
New Zealand,2021,100,27.116630427473,28.9
New Zealand,2022,100,..,..
New Zealand,2023,100,..,..
New Zealand,2024,..,..,..
Nicaragua,2015,83.2,43.6627373935822,50
Nicaragua,2016,83.9,43.491396209976,49.5
Nicaragua,2017,84.6,45.731270718232,48.9
Nicaragua,2018,85.2,50.1418134937688,51.3
Nicaragua,2019,85.7,52.2079142982073,50.5
Nicaragua,2020,86,55.077552097072,52.2
Nicaragua,2021,86.3,55.2914787562307,50.4
Nicaragua,2022,86.5,..,..
Nicaragua,2023,88.3,..,..
Nicaragua,2024,..,..,..
Niger,2015,16.6,2.14689265536723,78.9
Niger,2016,17,1.89033189033189,80.2
Niger,2017,17.6,2.63345195729537,82
Niger,2018,17.6,8.59888059701493,82
Niger,2019,18.5,6.87910447761194,80.7
Niger,2020,18.7,6.84843982169391,81.9
Niger,2021,18.6,7.8251273344652,79.6
Niger,2022,19.5,..,..
Niger,2023,20.1,..,..
Niger,2024,..,..,..
Nigeria,2015,52.5,0.0827909456427572,81.3
Nigeria,2016,59.3,0.0885909116956048,81.1
Nigeria,2017,54.4,0.164596361974928,81.6
Nigeria,2018,56.5,0.177013377013377,80.8
Nigeria,2019,55.4,0.462077493816983,80.1
Nigeria,2020,55.4,-0.769960054608889,81.8
Nigeria,2021,59.5,-0.406522880183232,80.3
Nigeria,2022,60.5,..,..
Nigeria,2023,61.2,..,..
Nigeria,2024,..,..,..
North America,2015,100,7.18174750865687,10.3923884465868
North America,2016,100,8.30614037145509,10.724670511025
North America,2017,100,9.34594737221722,11.2091690751112
North America,2018,100,9.70339394486871,11.3114262085469
North America,2019,100,10.4137891181007,11.5807525012806
North America,2020,100,12.0280742163706,12.4628823400948
North America,2021,100,13.2235950574745,..
North America,2022,100,..,..
North America,2023,100,..,..
North America,2024,..,..,..
North Macedonia,2015,99.9,2.89691817215728,23.9
North Macedonia,2016,100,3.01208029845443,21.4
North Macedonia,2017,100,3.3225,19
North Macedonia,2018,99.8,3.11307294453362,20.9
North Macedonia,2019,100,3.08076333276538,17
North Macedonia,2020,100,5.18477651019263,20
North Macedonia,2021,100,4.73368287832218,19.5
North Macedonia,2022,100,..,..
North Macedonia,2023,100,..,..
North Macedonia,2024,..,..,..
Northern Mariana Islands,2015,100,..,0
Northern Mariana Islands,2016,100,..,0
Northern Mariana Islands,2017,100,..,0
Northern Mariana Islands,2018,100,..,0
Northern Mariana Islands,2019,100,..,0
Northern Mariana Islands,2020,100,..,0.3
Northern Mariana Islands,2021,100,..,0.5
Northern Mariana Islands,2022,100,..,0.5
Northern Mariana Islands,2023,100,..,..
Northern Mariana Islands,2024,..,..,..
Norway,2015,100,1.92426632352331,56.5
Norway,2016,100,1.59207471719381,57.7
Norway,2017,100,2.10935242172866,58.9
Norway,2018,100,2.81597857196272,58.9
Norway,2019,100,4.36238566112701,59.8
Norway,2020,100,6.62982054834241,60.9
Norway,2021,100,7.68654778941503,61.4
Norway,2022,100,..,..
Norway,2023,100,..,..
Norway,2024,..,..,..
Not classified,2015,..,..,..
Not classified,2016,..,..,..
Not classified,2017,..,..,..
Not classified,2018,..,..,..
Not classified,2019,..,..,..
Not classified,2020,..,..,..
Not classified,2021,..,..,..
Not classified,2022,..,..,..
Not classified,2023,..,..,..
Not classified,2024,..,..,..
OECD members,2015,99.8393577437036,9.92256525340633,12.2611450949417
OECD members,2016,99.8959370066929,10.7023446524714,12.432384629223
OECD members,2017,99.9408590340957,11.9301578355819,12.7954391065077
OECD members,2018,99.8987734342049,12.5735492779542,13.2024399046234
OECD members,2019,99.9400725167424,14.0578287745107,13.6864487000325
OECD members,2020,99.9329794930067,16.0819700774984,14.8380363213872
OECD members,2021,100,16.732630511338,..
OECD members,2022,100,..,..
OECD members,2023,99.9229486259415,..,..
OECD members,2024,..,..,..
Oman,2015,100,0.0127586838410353,0
Oman,2016,100,0.0122692217807899,0
Oman,2017,100,0.0430812650452395,0
Oman,2018,100,0.12955551432585,0
Oman,2019,100,0.151316297382846,0
Oman,2020,100,0.413562831629352,0.1
Oman,2021,100,1.93992360506721,0.1
Oman,2022,100,..,..
Oman,2023,100,..,..
Oman,2024,..,..,..
Other small states,2015,86.4520330481869,14.5180838620584,42.5760198652004
Other small states,2016,87.8544041310444,14.0745964947955,42.1565383945673
Other small states,2017,89.3280026877149,14.3036781789406,41.4366535230585
Other small states,2018,90.472453074168,15.9281065645184,42.3626099950191
Other small states,2019,91.8035513133262,17.5448398736076,42.3904707420726
Other small states,2020,92.8384985004429,18.6762693123749,45.4042214532872
Other small states,2021,93.8560728212473,18.0576359435626,..
Other small states,2022,93.9605317818207,..,..
Other small states,2023,94.4954692175265,..,..
Other small states,2024,..,..,..
Pacific island small states,2015,78.5477895035505,7.32265446224256,31.3321759259259
Pacific island small states,2016,79.9083422592839,6.51252747252747,28.8504854368932
Pacific island small states,2017,82.1041734677982,7.54288666706975,28.9891402714932
Pacific island small states,2018,82.69782730903,8.61721945057063,27.3537444933921
Pacific island small states,2019,84.3434350882329,9.06669614858889,27.3889848812095
Pacific island small states,2020,86.1939811336602,9.9859129779171,29.425845410628
Pacific island small states,2021,85.6708178235478,10.2163178932518,..
Pacific island small states,2022,85.7923885063867,..,..
Pacific island small states,2023,88.8705713618501,..,..
Pacific island small states,2024,..,..,..
Pakistan,2015,91,2.01272260058581,45.9
Pakistan,2016,91.8,4.63535634157602,43.7
Pakistan,2017,92.7,6.41277723616866,42.1
Pakistan,2018,93.4,7.59848932727612,43.4
Pakistan,2019,93.9,6.63771335397687,45.9
Pakistan,2020,94.5,8.51887092555545,42.7
Pakistan,2021,94.9,7.8082244932443,41.6
Pakistan,2022,95,..,..
Pakistan,2023,95.6,..,..
Pakistan,2024,..,..,..
Palau,2015,99.5,1.84130829800121,0.4
Palau,2016,100,3.26275598750434,0.6
Palau,2017,100,3.37038365005378,0.6
Palau,2018,100,3.58557208605373,0.6
Palau,2019,100,3.50894731580526,0.9
Palau,2020,100,3.92137197873834,0.9
Palau,2021,100,4.59829235675342,0.9
Palau,2022,100,..,0.9
Palau,2023,100,..,..
Palau,2024,..,..,..
Panama,2015,91.6,6.98193297717339,22
Panama,2016,92.4,9.00321513871027,22.1
Panama,2017,93.7,8.46477087484151,23.6
Panama,2018,93.8,10.3075069177899,24.5
Panama,2019,93.9,11.1883585164835,19
Panama,2020,95.3,11.2227405781193,28.5
Panama,2021,95.3,10.3735646427096,28
Panama,2022,95,..,..
Panama,2023,97,..,..
Panama,2024,..,..,..
Papua New Guinea,2015,18.4,8.307169849012,55.3
Papua New Guinea,2016,13.5,7.40108112453027,54.8
Papua New Guinea,2017,19.2,6.78156732228184,54.7
Papua New Guinea,2018,16.6,5.19995396007315,53.4
Papua New Guinea,2019,23.6,4.82024016866807,53.2
Papua New Guinea,2020,20.5,4.60341972315196,53.6
Papua New Guinea,2021,20.9,4.67103081085799,54.5
Papua New Guinea,2022,19,..,54.6
Papua New Guinea,2023,20.5,..,..
Papua New Guinea,2024,..,..,..
Paraguay,2015,99.3,0.262019230769231,60.5
Paraguay,2016,98.4,0.266202505841213,62.5
Paraguay,2017,99.3,0.236893691882383,60.1
Paraguay,2018,99.6,0.226525028710397,59.2
Paraguay,2019,99.7,0.285497603494651,60.1
Paraguay,2020,99.7,0.551712240144915,61.5
Paraguay,2021,100,0.66614385491974,58.8
Paraguay,2022,100,..,..
Paraguay,2023,99.8,..,..
Paraguay,2024,..,..,..
Peru,2015,93.9,1.71855453733142,27.4
Peru,2016,94.2,3.51871222026415,27.2
Peru,2017,94.8,3.30999870122641,27.6
Peru,2018,95.2,5.02511191178076,27.9
Peru,2019,95.6,4.94812214812215,27.1
Peru,2020,96.2,6.22523277290124,31.6
Peru,2021,95.6,5.77832961864481,30.6
Peru,2022,96.2,..,..
Peru,2023,96.2,..,..
Peru,2024,..,..,..
Philippines,2015,89.1,15.0141115088273,30.8
Philippines,2016,92,15.3916783224485,28.6
Philippines,2017,93,14.5021510617556,27.8
Philippines,2018,94.2,14.0838035862843,27.6
Philippines,2019,95.3,13.3668558713157,26.9
Philippines,2020,96.4,14.3198785532509,29.1
Philippines,2021,97.5,13.9807315418535,28
Philippines,2022,94.8,..,..
Philippines,2023,98,..,..
Philippines,2024,..,..,..
Poland,2015,100,12.7178800077602,11.9
Poland,2016,100,12.4176553545174,11.3
Poland,2017,100,12.6692693514798,11.1
Poland,2018,100,11.5744917342492,15.1
Poland,2019,100,14.3516049954875,15.6
Poland,2020,100,16.5417800331557,16.1
Poland,2021,100,15.7342385223041,15.2
Poland,2022,100,..,..
Poland,2023,100,..,..
Poland,2024,..,..,..
Portugal,2015,100,29.9731018695154,27.2
Portugal,2016,100,27.4953173432346,29
Portugal,2017,100,28.0608941461527,24.4
Portugal,2018,100,28.52132939835,27.5
Portugal,2019,100,34.9706701283064,28.2
Portugal,2020,100,33.9457402313576,31.3
Portugal,2021,100,38.5149179073736,32.3
Portugal,2022,100,..,..
Portugal,2023,100,..,..
Portugal,2024,..,..,..
Post-demographic dividend,2015,99.9447341881081,9.87497088786195,11.8425604176608
Post-demographic dividend,2016,99.9577816688383,10.6229765340355,12.0622071586832
Post-demographic dividend,2017,99.9711225773329,11.9060162430513,12.4846381438532
Post-demographic dividend,2018,99.9821644449028,12.4841631168998,12.8576178839564
Post-demographic dividend,2019,99.9932424809452,13.8437332685736,13.2726556995631
Post-demographic dividend,2020,99.9972400863322,15.836033567769,14.4278548426441
Post-demographic dividend,2021,99.9988344256857,16.4117868929291,..
Post-demographic dividend,2022,100,..,..
Post-demographic dividend,2023,100,..,..
Post-demographic dividend,2024,..,..,..
Pre-demographic dividend,2015,40.1196686715573,2.36955171000621,73.339891666412
Pre-demographic dividend,2016,44.6718700054727,2.04973092532812,72.8428194718611
Pre-demographic dividend,2017,44.3587801999364,3.37735557930768,72.7571519329351
Pre-demographic dividend,2018,47.1055374833379,3.00106460170288,71.906862473446
Pre-demographic dividend,2019,47.5891649924098,3.64319017652746,71.4398709500275
Pre-demographic dividend,2020,48.3865766205334,3.00875947456168,73.3285283869645
Pre-demographic dividend,2021,50.5171178994713,3.14962413174244,..
Pre-demographic dividend,2022,51.1433191693417,..,..
Pre-demographic dividend,2023,52.5309883201788,..,..
Pre-demographic dividend,2024,..,..,..
Puerto Rico (US),2015,100,2.20553779706657,1.9
Puerto Rico (US),2016,100,2.35681664037628,1.9
Puerto Rico (US),2017,100,3.04892668817941,2.3
Puerto Rico (US),2018,100,2.43241913844543,1.4
Puerto Rico (US),2019,100,3.51196129257394,2.4
Puerto Rico (US),2020,100,3.74866927665784,2.5
Puerto Rico (US),2021,100,4.37589948053246,2.6
Puerto Rico (US),2022,100,..,2.5
Puerto Rico (US),2023,100,..,..
Puerto Rico (US),2024,..,..,..
Qatar,2015,100,0.30323622255958,0
Qatar,2016,100,0.309972345002009,0.1
Qatar,2017,100,0.301422487597137,0.1
Qatar,2018,100,0.298213391217232,0
Qatar,2019,100,0.252506416426051,0.1
Qatar,2020,100,0.289800641520159,0
Qatar,2021,100,0.276427644700916,0
Qatar,2022,100,..,..
Qatar,2023,100,..,..
Qatar,2024,..,..,..
Romania,2015,98.8,14.4331332207071,23.7
Romania,2016,99.1,13.7336989078844,24.4
Romania,2017,100,15.2229998755755,23.4
Romania,2018,99.8,13.1492231333621,23
Romania,2019,100,15.1878165777733,23.5
Romania,2020,100,16.494010798441,24.1
Romania,2021,100,15.0188498402556,23.6
Romania,2022,100,..,..
Romania,2023,100,..,..
Romania,2024,..,..,..
Russian Federation,2015,95.5,0.169662327735438,3.2
Russian Federation,2016,99.4,0.160007626219897,3.4
Russian Federation,2017,100,0.176730440249733,3.2
Russian Federation,2018,100,0.202496114673843,3.2
Russian Federation,2019,99.8,0.268245337461168,3.2
Russian Federation,2020,99.9,0.401953991448764,3.7
Russian Federation,2021,100,0.490596127705673,3.5
Russian Federation,2022,100,..,..
Russian Federation,2023,100,..,..
Russian Federation,2024,..,..,..
Rwanda,2015,22.8,12.5123339658444,86.3
Rwanda,2016,29.4,3.9788838612368,85.5
Rwanda,2017,34.1,8.22374429223744,84.5
Rwanda,2018,38,7.47820512820513,82.8
Rwanda,2019,46.6,4.22053675612602,81.8
Rwanda,2020,45.2,3.77853107344633,81.7
Rwanda,2021,48.7,5.16498993963783,79.4
Rwanda,2022,50.6,..,79.9
Rwanda,2023,63.9,..,..
Rwanda,2024,..,..,..
Samoa,2015,98.2,5.88922133839305,37.1
Samoa,2016,98.9,10.8108108108108,36.8
Samoa,2017,96.8,13.5376008326828,35.8
Samoa,2018,99.8,14.0184010941191,36.6
Samoa,2019,99.2,14.0385855861139,34.2
Samoa,2020,100,17.9154537400329,35.6
Samoa,2021,98.3,20.3842376626565,36
Samoa,2022,98.3,..,35.9
Samoa,2023,100,..,..
Samoa,2024,..,..,..
San Marino,2015,100,..,..
San Marino,2016,100,..,..
San Marino,2017,100,..,..
San Marino,2018,100,..,..
San Marino,2019,100,..,..
San Marino,2020,100,..,..
San Marino,2021,100,..,..
San Marino,2022,100,..,..
San Marino,2023,100,..,..
San Marino,2024,..,..,..
Sao Tome and Principe,2015,67.3,0,39.2
Sao Tome and Principe,2016,69.4,0.150588235294118,38.1
Sao Tome and Principe,2017,74.3,0.327958458595245,39.2
Sao Tome and Principe,2018,71,0.364889519562133,40.6
Sao Tome and Principe,2019,75.1,0.331583310306715,38.6
Sao Tome and Principe,2020,76.8,0.322046374677954,41.6
Sao Tome and Principe,2021,78.5,0.204798127559977,40.8
Sao Tome and Principe,2022,78,..,42.5
Sao Tome and Principe,2023,81.3,..,..
Sao Tome and Principe,2024,..,..,..
Saudi Arabia,2015,100,0.0127345044562439,0
Saudi Arabia,2016,99.9,0.0124340760896077,0
Saudi Arabia,2017,100,0.0184114400771668,0
Saudi Arabia,2018,99.9,0.0562251679456406,0
Saudi Arabia,2019,100,0.068837561920283,0
Saudi Arabia,2020,100,0.06764821408208,0.1
Saudi Arabia,2021,100,0.0652981651937175,0.1
Saudi Arabia,2022,100,..,..
Saudi Arabia,2023,100,..,..
Saudi Arabia,2024,..,..,..
Senegal,2015,60.5,1.63358226933269,39.1
Senegal,2016,64.5,1.63293695310747,36.7
Senegal,2017,61.7,3.69584939895668,36.8
Senegal,2018,66,6.27113203509523,34.2
Senegal,2019,70.4,6.30777518405459,36.2
Senegal,2020,64.3,9.23380427291523,38.7
Senegal,2021,68,13.2915360501567,35.4
Senegal,2022,67.9,..,..
Senegal,2023,74.2,..,..
Senegal,2024,..,..,..
Serbia,2015,99.9,0.121729594234686,21.2
Serbia,2016,99.9,0.209394540186061,20.9
Serbia,2017,100,0.405695775408287,20
Serbia,2018,100,0.749018036072144,21
Serbia,2019,99.8,2.83095744680851,21.4
Serbia,2020,100,3.17169880914743,26
Serbia,2021,100,3.63917876291356,27.2
Serbia,2022,100,..,..
Serbia,2023,100,..,..
Serbia,2024,..,..,..
Seychelles,2015,100,2.23434108116694,1.4
Seychelles,2016,100,2.25974913368149,1.2
Seychelles,2017,100,2.28811360366098,1.2
Seychelles,2018,100,2.73889511011571,1.2
Seychelles,2019,100,2.30110159118727,1.2
Seychelles,2020,100,2.96433325061475,1.3
Seychelles,2021,100,4.51403741810568,1.7
Seychelles,2022,100,..,1.9
Seychelles,2023,100,..,..
Seychelles,2024,..,..,..
Sierra Leone,2015,19.7,3.713298791019,74
Sierra Leone,2016,20.3,3.29840900271634,73.6
Sierra Leone,2017,23.4,4.60609812722489,74.6
Sierra Leone,2018,26.1,4.75940291127113,75.9
Sierra Leone,2019,22.7,4.76528940943787,75.4
Sierra Leone,2020,26.3,4.76528940943787,75.1
Sierra Leone,2021,27.5,4.7829445388537,71.1
Sierra Leone,2022,29.4,..,71.6
Sierra Leone,2023,35.5,..,..
Sierra Leone,2024,..,..,..
Singapore,2015,100,4.17967076556922,0.7
Singapore,2016,100,4.59045610232792,0.7
Singapore,2017,100,4.27901206291037,0.7
Singapore,2018,100,4.11612199206036,0.8
Singapore,2019,100,4.17542088160238,0.9
Singapore,2020,100,4.08125772500843,0.9
Singapore,2021,100,4.02215992761209,1.1
Singapore,2022,100,..,..
Singapore,2023,100,..,..
Singapore,2024,..,..,..
Sint Maarten (Dutch part),2015,100,0,0
Sint Maarten (Dutch part),2016,100,0,0
Sint Maarten (Dutch part),2017,100,0,0
Sint Maarten (Dutch part),2018,100,0,0
Sint Maarten (Dutch part),2019,100,0,0
Sint Maarten (Dutch part),2020,100,0,0
Sint Maarten (Dutch part),2021,100,0,0
Sint Maarten (Dutch part),2022,100,..,0
Sint Maarten (Dutch part),2023,100,..,..
Sint Maarten (Dutch part),2024,..,..,..
Slovak Republic,2015,100,8.08088317288035,13.4
Slovak Republic,2016,100,8.3875258646172,13.1
Slovak Republic,2017,100,7.96019900497512,12.4
Slovak Republic,2018,100,8.21623224945312,12.4
Slovak Republic,2019,100,8.04670464936344,17.6
Slovak Republic,2020,100,8.11429364033567,17.6
Slovak Republic,2021,100,8.3955223880597,17.9
Slovak Republic,2022,100,..,..
Slovak Republic,2023,100,..,..
Slovak Republic,2024,..,..,..
Slovenia,2015,100,3.6187417218543,21.4
Slovenia,2016,100,3.36078787878788,21
Slovenia,2017,100,3.55524929560211,19.7
Slovenia,2018,100,3.24292539507534,20.6
Slovenia,2019,100,3.48325982980309,20.9
Slovenia,2020,100,3.77678883071553,22.7
Slovenia,2021,100,4.63750314940791,23.4
Slovenia,2022,100,..,..
Slovenia,2023,100,..,..
Slovenia,2024,..,..,..
Small states,2015,87.6813928879402,11.2859150824795,31.1755146888735
Small states,2016,88.8486713357501,11.0579776469299,31.3734949541816
Small states,2017,90.1550278534803,11.3720963841246,31.1677364093193
Small states,2018,90.9647335432231,12.6975712941229,32.2826634877384
Small states,2019,92.0919222790738,13.8520733687602,31.6559924886778
Small states,2020,93.1195945831784,14.5651035314959,34.2609139465875
Small states,2021,93.7468179373385,14.4262478438965,..
Small states,2022,93.8522236444989,..,..
Small states,2023,94.7947483488559,..,..
Small states,2024,..,..,..
Solomon Islands,2015,55.1,6.34609093882892,48.6
Solomon Islands,2016,58.2,6.62368722054695,48.7
Solomon Islands,2017,62.9,6.92554043234588,49
Solomon Islands,2018,65.8,5.55283037378593,48.6
Solomon Islands,2019,69.4,5.79571537872992,48.4
Solomon Islands,2020,72.9,5.15490533562823,49
Solomon Islands,2021,76.3,5.69467272551484,49.1
Solomon Islands,2022,76,..,50.1
Solomon Islands,2023,81.3,..,..
Solomon Islands,2024,..,..,..
"Somalia, Fed. Rep.",2015,51.2,1.45841545132046,94.5
"Somalia, Fed. Rep.",2016,51.1,3.3683048039757,94.8
"Somalia, Fed. Rep.",2017,52.1,4.62695514741948,94.9
"Somalia, Fed. Rep.",2018,50.7,4.69707283866576,94.9
"Somalia, Fed. Rep.",2019,49.2,4.69707283866576,95
"Somalia, Fed. Rep.",2020,49.9,8.22221022512552,95.5
"Somalia, Fed. Rep.",2021,49.3,11.2132448947616,95.4
"Somalia, Fed. Rep.",2022,48.9,..,95.4
"Somalia, Fed. Rep.",2023,50.3,..,..
"Somalia, Fed. Rep.",2024,..,..,..
South Africa,2015,85.3,1.17749294025756,7.6
South Africa,2016,83.9,1.52918135526831,7.8
South Africa,2017,84.4,2.10801774753659,7.9
South Africa,2018,84.7,2.6560763191457,8
South Africa,2019,85,2.94907438559548,8.7
South Africa,2020,90,3.40421090426309,9.8
South Africa,2021,89.3,3.67059683870362,9.7
South Africa,2022,86.5,..,..
South Africa,2023,87.7,..,..
South Africa,2024,..,..,..
South Asia,2015,86.5327784624672,4.64209233981888,34.8834168535168
South Asia,2016,88.3184480403398,3.76652179463182,34.2074772429003
South Asia,2017,91.3983728307397,4.53273175014391,33.5888874710393
South Asia,2018,94.8192024055978,5.31367336189204,33.8834998158718
South Asia,2019,95.4698953988653,5.98427522543522,34.4293579877468
South Asia,2020,96.4013617397441,8.70495815084142,36.8864659122341
South Asia,2021,99.3693129133951,8.54637507854835,..
South Asia,2022,99.0895114731934,..,..
South Asia,2023,99.4087889697405,..,..
South Asia,2024,..,..,..
South Asia (IDA & IBRD),2015,86.5327784624672,4.64209233981888,34.8834168535168
South Asia (IDA & IBRD),2016,88.3184480403398,3.76652179463182,34.2074772429003
South Asia (IDA & IBRD),2017,91.3983728307397,4.53273175014391,33.5888874710393
South Asia (IDA & IBRD),2018,94.8192024055978,5.31367336189204,33.8834998158718
South Asia (IDA & IBRD),2019,95.4698953988653,5.98427522543522,34.4293579877468
South Asia (IDA & IBRD),2020,96.4013617397441,8.70495815084142,36.8864659122341
South Asia (IDA & IBRD),2021,99.3693129133951,8.54637507854835,..
South Asia (IDA & IBRD),2022,99.0895114731934,..,..
South Asia (IDA & IBRD),2023,99.4087889697405,..,..
South Asia (IDA & IBRD),2024,..,..,..
South Sudan,2015,4.8,0.041522491349481,27.5
South Sudan,2016,5.3,0.127490039840637,28.7
South Sudan,2017,4.2,0.123616236162362,35.1
South Sudan,2018,6.3,0.20479704797048,31.5
South Sudan,2019,6.8,0.227272727272727,31.4
South Sudan,2020,7.3,0.226039783001808,32.8
South Sudan,2021,7.7,0.335664335664336,32.4
South Sudan,2022,8.4,..,..
South Sudan,2023,5.4,..,..
South Sudan,2024,..,..,..
Spain,2015,100,24.5450302764933,16.3
Spain,2016,100,24.8413296890865,16.7
Spain,2017,100,25.2504297744863,15.2
Spain,2018,100,25.3490592161835,16.9
Spain,2019,100,27.9378021423056,16.7
Spain,2020,100,31.619034601117,19.3
Spain,2021,100,35.0405924640555,19
Spain,2022,100,..,..
Spain,2023,100,..,..
Spain,2024,..,..,..
Sri Lanka,2015,94.3,3.1935214686694,51.3
Sri Lanka,2016,97.5,3.07266872024643,45.1
Sri Lanka,2017,97.5,3.45124207188161,45.8
Sri Lanka,2018,99.6,3.86002059467113,47.9
Sri Lanka,2019,99.8,4.65626351894197,46.1
Sri Lanka,2020,100,4.9782582290781,49.3
Sri Lanka,2021,100,7.77126133363939,48.8
Sri Lanka,2022,100,..,..
Sri Lanka,2023,100,..,..
Sri Lanka,2024,..,..,..
St. Kitts and Nevis,2015,100,4.50787851107559,1.6
St. Kitts and Nevis,2016,100,4.64632454923717,1.7
St. Kitts and Nevis,2017,100,3.66546653363987,1.3
St. Kitts and Nevis,2018,100,3.63286318168501,1.3
St. Kitts and Nevis,2019,100,3.49980023971235,1.3
St. Kitts and Nevis,2020,100,4.41465289044488,1.6
St. Kitts and Nevis,2021,100,4.52674897119342,1.6
St. Kitts and Nevis,2022,100,..,1.5
St. Kitts and Nevis,2023,100,..,..
St. Kitts and Nevis,2024,..,..,..
St. Lucia,2015,99,0.308537063668453,11.5
St. Lucia,2016,99.8,0.994030756778632,11.2
St. Lucia,2017,99.9,0.975355520810066,10.2
St. Lucia,2018,100,2.1902638606463,10.2
St. Lucia,2019,100,2.57230886813633,10
St. Lucia,2020,100,2.7505168668708,10
St. Lucia,2021,100,2.54489148622662,9.7
St. Lucia,2022,100,..,9.7
St. Lucia,2023,100,..,..
St. Lucia,2024,..,..,..
St. Martin (French part),2015,100,2.10837438423645,..
St. Martin (French part),2016,100,1.40885157250605,..
St. Martin (French part),2017,100,0.0970818342755982,..
St. Martin (French part),2018,100,0.0136286201022146,..
St. Martin (French part),2019,100,0.267873087683791,..
St. Martin (French part),2020,100,0.685086626656098,..
St. Martin (French part),2021,100,0.811168745171615,..
St. Martin (French part),2022,100,..,..
St. Martin (French part),2023,100,..,..
St. Martin (French part),2024,..,..,..
St. Vincent and the Grenadines,2015,99.4,0.59483112265828,4.3
St. Vincent and the Grenadines,2016,99.7,0.52951559129241,4.1
St. Vincent and the Grenadines,2017,100,0.54637526652452,5.3
St. Vincent and the Grenadines,2018,100,0.76702461148536,4.9
St. Vincent and the Grenadines,2019,100,1.08440031356154,5.4
St. Vincent and the Grenadines,2020,100,2.52652519893899,5.2
St. Vincent and the Grenadines,2021,100,1.62369337979094,5
St. Vincent and the Grenadines,2022,100,..,5.1
St. Vincent and the Grenadines,2023,100,..,..
St. Vincent and the Grenadines,2024,..,..,..
Sub-Saharan Africa,2015,39.1996500160838,2.0316612587837,68.0255515815612
Sub-Saharan Africa,2016,43.8301651403807,1.85776796489379,67.9625238161754
Sub-Saharan Africa,2017,43.7628194566177,3.10789659926456,67.8175544668556
Sub-Saharan Africa,2018,46.4166752425457,3.26839634260868,67.6660713231228
Sub-Saharan Africa,2019,47.1974168154517,4.1981836687379,68.1693850218034
Sub-Saharan Africa,2020,48.5450389491045,3.63981611454569,70.2701133853785
Sub-Saharan Africa,2021,50.6566448640617,4.24307642267285,..
Sub-Saharan Africa,2022,51.5873775845363,..,..
Sub-Saharan Africa,2023,53.2558710664349,..,..
Sub-Saharan Africa,2024,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),2015,39.1996500160838,2.0316612587837,68.0255515815612
Sub-Saharan Africa (IDA & IBRD countries),2016,43.8301651403807,1.85776796489379,67.9625238161754
Sub-Saharan Africa (IDA & IBRD countries),2017,43.7628194566177,3.10789659926456,67.8175544668556
Sub-Saharan Africa (IDA & IBRD countries),2018,46.4166752425457,3.26839634260868,67.6660713231228
Sub-Saharan Africa (IDA & IBRD countries),2019,47.1974168154518,4.1981836687379,68.1693850218034
Sub-Saharan Africa (IDA & IBRD countries),2020,48.5450389491045,3.63981611454569,70.2701133853785
Sub-Saharan Africa (IDA & IBRD countries),2021,50.6566448640617,4.24307642267285,..
Sub-Saharan Africa (IDA & IBRD countries),2022,51.5873775845363,..,..
Sub-Saharan Africa (IDA & IBRD countries),2023,53.2558710664349,..,..
Sub-Saharan Africa (IDA & IBRD countries),2024,..,..,..
Sub-Saharan Africa (excluding high income),2015,40.343402663759,2.10315929710825,65.7662775656608
Sub-Saharan Africa (excluding high income),2016,43.9294742312831,2.17648279474993,65.7628766382921
Sub-Saharan Africa (excluding high income),2017,43.6966106335647,3.22047785270428,65.5572534348578
Sub-Saharan Africa (excluding high income),2018,46.5941222062837,3.45341433348486,65.4505889650284
Sub-Saharan Africa (excluding high income),2019,47.1016223972235,4.30109575164086,66.056261685499
Sub-Saharan Africa (excluding high income),2020,48.2508517332199,3.73459327516101,68.169313816785
Sub-Saharan Africa (excluding high income),2021,50.2501732333213,4.18583700165962,..
Sub-Saharan Africa (excluding high income),2022,51.1489934048537,..,..
Sub-Saharan Africa (excluding high income),2023,53.0069667981858,..,..
Sub-Saharan Africa (excluding high income),2024,..,..,..
Sudan,2015,48,1.0056657223796,61.9
Sudan,2016,50.5,0.958610188261351,58.9
Sudan,2017,53,0.963629353553528,59.4
Sudan,2018,55.3,0.873433275989187,59.8
Sudan,2019,57.6,0.810392996833675,59.4
Sudan,2020,59.7,0.768055718131804,62.6
Sudan,2021,61.8,-4.28573052870949,61
Sudan,2022,63.2,..,..
Sudan,2023,66,..,..
Sudan,2024,..,..,..
Suriname,2015,95,0.591937069813176,11.6
Suriname,2016,95.8,0.765774861181222,11.1
Suriname,2017,96.6,0.90807651434644,15.5
Suriname,2018,97.4,0.985668789808917,18.3
Suriname,2019,97.9,0.916500994035785,14.9
Suriname,2020,98.4,-13.8684729064039,14.6
Suriname,2021,98.8,-6.05665859564165,14.5
Suriname,2022,99,..,..
Suriname,2023,99.6,..,..
Suriname,2024,..,..,..
Sweden,2015,100,16.769178099092,51.9
Sweden,2016,100,17.3762322928017,50.9
Sweden,2017,100,18.2131506849315,51.8
Sweden,2018,100,17.713035495716,51.6
Sweden,2019,100,19.9253142087046,52.9
Sweden,2020,100,24.2649527262517,57.8
Sweden,2021,100,24.3611683488748,57.9
Sweden,2022,100,..,..
Sweden,2023,100,..,..
